date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:45:48	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.1991.delayed	(from https://www.docsapp.in/health/sexology/questions/7193069-during-sexual-intercourse)
02:45:48	90/90	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Dec%202022%2021:15:48%20GMT	https://www.docsapp.in/health/generalmedicine/questions	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine/questions	(from https://www.docsapp.in/health/sexology/questions/7193069-during-sexual-intercourse)
02:45:48	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:48%20GMT	https://www.docsapp.in/health/generalmedicine	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine	(from https://www.docsapp.in/health/sexology/questions/7193069-during-sexual-intercourse)
02:45:48	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.1994.delayed	(from https://www.docsapp.in/health/sexology/questions/6617881-excessive-masturbation-addicted.)
02:45:48	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.1995.delayed	(from https://www.docsapp.in/health/sexology/questions/6617881-excessive-masturbation-addicted.)
02:45:48	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.1996.delayed	(from https://www.docsapp.in/health/sexology/questions/6617881-excessive-masturbation-addicted.)
02:45:48	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.1997.delayed	(from https://www.docsapp.in/health/sexology/questions/6617881-excessive-masturbation-addicted.)
02:45:48	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.1998.delayed	(from https://www.docsapp.in/health/sexology/questions/6617881-excessive-masturbation-addicted.)
02:45:48	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:49%20GMT	https://www.docsapp.in/health/psychiatry	D:/DOC/docsAutomate/automate/www.docsapp.in/health/psychiatry	(from https://www.docsapp.in/health/sexology/questions/6617881-excessive-masturbation-addicted.)
02:45:48	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/dermatology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/dermatology.199a.delayed	(from https://www.docsapp.in/health/sexology/questions/6617881-excessive-masturbation-addicted.)
02:45:48	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.199b.delayed	(from https://www.docsapp.in/health/sexology/questions/6617881-excessive-masturbation-addicted.)
02:45:48	90/90	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Dec%202022%2021:15:49%20GMT	https://www.docsapp.in/health/generalmedicine/questions	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine/questions	(from https://www.docsapp.in/health/sexology/questions/6617881-excessive-masturbation-addicted.)
02:45:49	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:49%20GMT	https://www.docsapp.in/health/generalmedicine	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine	(from https://www.docsapp.in/health/sexology/questions/6617881-excessive-masturbation-addicted.)
02:45:49	132/132	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:49%20GMT	https://www.docsapp.in/health/online/sexology/doctor/index.html	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/sexology/doctor/index.html	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:49	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.199f.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:49	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19a0.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:49	56648/56648	---MCZ	200	added ('OK')	text/html	etag:W/%22fmw2cNROIJLqSHu7g3DEgQ==%22	https://www.docsapp.in/health/sexology/questions/7203794-bahut-jaldi-discharge-ho-jata-hun	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/questions/7203794-bahut-jaldi-discharge-ho-jata-hun.html	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:49	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19a2.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:50	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19a4.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:50	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology/circumcision-and-foreskin	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/circumcision-and-foreskin.19a5.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:50	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology/sperm-motility-and-count	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/sperm-motility-and-count.19a6.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:50	92887/92887	---MCZ	200	added ('OK')	text/html	etag:W/%22TH+ocISEAz/ix93UTNgxWA==%22	https://www.docsapp.in/health/online/sexology/doctor/dr-vandana-patidar	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/sexology/doctor/dr-vandana-patidar.html	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:50	202/202	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:50%20GMT	https://www.docsapp.in/health/sexology/penis-size	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/penis-size	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:50	226/226	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:50%20GMT	https://www.docsapp.in/health/sexology/erectile-dysfunction-ed	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/erectile-dysfunction-ed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:50	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:51%20GMT	https://www.docsapp.in/health/sexology/masturbation	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/masturbation	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:50	222/222	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:51%20GMT	https://www.docsapp.in/health/sexology/orgasmic-dysfunction	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/orgasmic-dysfunction	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:51	224/224	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:51%20GMT	https://www.docsapp.in/health/sexology/premature-ejaculation	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/premature-ejaculation	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:51	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19ac.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:51	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/dermatology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/dermatology.19ad.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:51	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.19ae.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:51	198/198	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:51%20GMT	https://www.docsapp.in/health/gastroenterology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gastroenterology	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:51	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:52%20GMT	https://www.docsapp.in/health/generalmedicine	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:51	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:52%20GMT	https://www.docsapp.in/health/diabetesconsult	D:/DOC/docsAutomate/automate/www.docsapp.in/health/diabetesconsult	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:51	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:52%20GMT	https://www.docsapp.in/health/oncology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/oncology	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:52	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/cardiology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/cardiology.19b3.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:52	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:52%20GMT	https://www.docsapp.in/health/psychiatry	D:/DOC/docsAutomate/automate/www.docsapp.in/health/psychiatry	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:52	200/200	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:52%20GMT	https://www.docsapp.in/health/infertility	D:/DOC/docsAutomate/automate/www.docsapp.in/health/infertility	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:52	184/184	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:53%20GMT	https://www.docsapp.in/health/neurology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/neurology	(from https://www.docsapp.in/health/online/sexology/doctor/dr-kamal-kishore-verma)
02:45:52	132/132	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:53%20GMT	https://www.docsapp.in/health/online/sexology/doctor/index.html	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/sexology/doctor/index.html	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:53	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19b8.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:53	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19b9.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:53	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19ba.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:53	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19bb.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:53	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology/circumcision-and-foreskin	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/circumcision-and-foreskin.19bc.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:53	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology/sperm-motility-and-count	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/sperm-motility-and-count.19bd.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:53	202/202	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:53%20GMT	https://www.docsapp.in/health/sexology/penis-size	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/penis-size	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:53	226/226	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:53%20GMT	https://www.docsapp.in/health/sexology/erectile-dysfunction-ed	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/erectile-dysfunction-ed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:53	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:54%20GMT	https://www.docsapp.in/health/sexology/masturbation	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/masturbation	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:53	222/222	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:54%20GMT	https://www.docsapp.in/health/sexology/orgasmic-dysfunction	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/orgasmic-dysfunction	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:53	224/224	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:54%20GMT	https://www.docsapp.in/health/sexology/premature-ejaculation	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/premature-ejaculation	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:54	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19c3.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:54	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/dermatology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/dermatology.19c4.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:54	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.19c5.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:54	198/198	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:54%20GMT	https://www.docsapp.in/health/gastroenterology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gastroenterology	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:54	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:54%20GMT	https://www.docsapp.in/health/generalmedicine	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:54	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:55%20GMT	https://www.docsapp.in/health/diabetesconsult	D:/DOC/docsAutomate/automate/www.docsapp.in/health/diabetesconsult	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:54	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:55%20GMT	https://www.docsapp.in/health/oncology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/oncology	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:54	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/cardiology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/cardiology.19ca.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:55	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:55%20GMT	https://www.docsapp.in/health/psychiatry	D:/DOC/docsAutomate/automate/www.docsapp.in/health/psychiatry	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:55	200/200	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:55%20GMT	https://www.docsapp.in/health/infertility	D:/DOC/docsAutomate/automate/www.docsapp.in/health/infertility	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:55	184/184	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:56%20GMT	https://www.docsapp.in/health/neurology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/neurology	(from https://www.docsapp.in/health/online/sexology/doctor/dr-harsh-oza)
02:45:55	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19ce.delayed	(from https://www.docsapp.in/health/sexology/questions/7206368-unprotected-sex-again)
02:45:55	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19cf.delayed	(from https://www.docsapp.in/health/sexology/questions/7206368-unprotected-sex-again)
02:45:55	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19d0.delayed	(from https://www.docsapp.in/health/sexology/questions/7206368-unprotected-sex-again)
02:45:55	132/132	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:56%20GMT	https://www.docsapp.in/health/online/sexology/doctor/dr-krishan-kumar-sharma	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/sexology/doctor/dr-krishan-kumar-sharma	(from https://www.docsapp.in/health/sexology/questions/7206368-unprotected-sex-again)
02:45:55	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19d2.delayed	(from https://www.docsapp.in/health/sexology/questions/7206368-unprotected-sex-again)
02:45:55	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19d3.delayed	(from https://www.docsapp.in/health/sexology/questions/7206368-unprotected-sex-again)
02:45:55	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.19d4.delayed	(from https://www.docsapp.in/health/sexology/questions/7206368-unprotected-sex-again)
02:45:56	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:56%20GMT	https://www.docsapp.in/health/psychiatry	D:/DOC/docsAutomate/automate/www.docsapp.in/health/psychiatry	(from https://www.docsapp.in/health/sexology/questions/7206368-unprotected-sex-again)
02:45:56	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/dermatology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/dermatology.19d6.delayed	(from https://www.docsapp.in/health/sexology/questions/7206368-unprotected-sex-again)
02:45:56	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19d7.delayed	(from https://www.docsapp.in/health/sexology/questions/7206368-unprotected-sex-again)
02:45:56	90/90	---M--	302	error ('Found')	text/html	date:Thu,%2008%20Dec%202022%2021:15:56%20GMT	https://www.docsapp.in/health/generalmedicine/questions	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine/questions	(from https://www.docsapp.in/health/sexology/questions/7206368-unprotected-sex-again)
02:45:56	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:57%20GMT	https://www.docsapp.in/health/generalmedicine	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine	(from https://www.docsapp.in/health/sexology/questions/7206368-unprotected-sex-again)
02:45:56	132/132	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:57%20GMT	https://www.docsapp.in/health/online/sexology/doctor/index.html	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/sexology/doctor/index.html	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:56	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19db.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:56	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19dc.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:56	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19dd.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:56	132/132	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:57%20GMT	https://www.docsapp.in/health/online/sexology/doctor/drnymisha-dangeti	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/sexology/doctor/drnymisha-dangeti	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:57	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19df.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:57	92984/92984	---MCZ	200	added ('OK')	text/html	etag:W/%22MDnnvmkbQAxiFAy4JJIf2g==%22	https://www.docsapp.in/health/online/sexology/doctor/dr-tejas-patel	D:/DOC/docsAutomate/automate/www.docsapp.in/health/online/sexology/doctor/dr-tejas-patel.html	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:57	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19e1.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:57	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology/circumcision-and-foreskin	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/circumcision-and-foreskin.19e2.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:57	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology/sperm-motility-and-count	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/sperm-motility-and-count.19e3.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:57	202/202	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:58%20GMT	https://www.docsapp.in/health/sexology/penis-size	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/penis-size	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:57	226/226	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:58%20GMT	https://www.docsapp.in/health/sexology/erectile-dysfunction-ed	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/erectile-dysfunction-ed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:57	208/208	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:58%20GMT	https://www.docsapp.in/health/sexology/masturbation	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/masturbation	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:58	222/222	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:58%20GMT	https://www.docsapp.in/health/sexology/orgasmic-dysfunction	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/orgasmic-dysfunction	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:58	224/224	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:59%20GMT	https://www.docsapp.in/health/sexology/premature-ejaculation	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology/premature-ejaculation	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:58	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/sexology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/sexology.19e9.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:58	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/dermatology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/dermatology.19ea.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:58	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/gynecology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gynecology.19eb.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:58	198/198	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:59%20GMT	https://www.docsapp.in/health/gastroenterology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/gastroenterology	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:58	194/194	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:59%20GMT	https://www.docsapp.in/health/generalmedicine	D:/DOC/docsAutomate/automate/www.docsapp.in/health/generalmedicine	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:59	188/188	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:59%20GMT	https://www.docsapp.in/health/diabetesconsult	D:/DOC/docsAutomate/automate/www.docsapp.in/health/diabetesconsult	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:59	182/182	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:15:59%20GMT	https://www.docsapp.in/health/oncology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/oncology	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:59	0/-1	---M--	301	error ('')			https://www.docsapp.in/health/cardiology	D:/DOC/docsAutomate/automate/www.docsapp.in/health/cardiology.19f0.delayed	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
02:45:59	186/186	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2008%20Dec%202022%2021:16:00%20GMT	https://www.docsapp.in/health/psychiatry	D:/DOC/docsAutomate/automate/www.docsapp.in/health/psychiatry	(from https://www.docsapp.in/health/online/sexology/doctor/dr-darshan-patel)
